PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
27105847,SL2: an interactive webtool for modeling of missing segments in proteins,"Ismer J, Rose AS, Tiemann JK, Goede A, Preissner R, Hildebrand PW.",Nucleic Acids Res. 2016 Jul 8;44(W1):W390-4. doi: 10.1093/nar/gkw297. Epub 2016 Apr 21.,Ismer J,Nucleic Acids Res,2016,2016/04/24,PMC4987885,,10.1093/nar/gkw297
27105848,miRNet - dissecting miRNA-target interactions and functional associations through network-based visual analysis,"Fan Y, Siklenka K, Arora SK, Ribeiro P, Kimmins S, Xia J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W135-41. doi: 10.1093/nar/gkw288. Epub 2016 Apr 21.,Fan Y,Nucleic Acids Res,2016,2016/04/24,PMC4987881,,10.1093/nar/gkw288
27106055,"Genonets server-a web server for the construction, analysis and visualization of genotype networks","Khalid F, Aguilar-Rodríguez J, Wagner A, Payne JL.",Nucleic Acids Res. 2016 Jul 8;44(W1):W70-6. doi: 10.1093/nar/gkw313. Epub 2016 Apr 22.,Khalid F,Nucleic Acids Res,2016,2016/04/24,PMC4987894,,10.1093/nar/gkw313
27106057,USR-VS: a web server for large-scale prospective virtual screening using ultrafast shape recognition techniques,"Li H, Leung KS, Wong MH, Ballester PJ.",Nucleic Acids Res. 2016 Jul 8;44(W1):W436-41. doi: 10.1093/nar/gkw320. Epub 2016 Apr 22.,Li H,Nucleic Acids Res,2016,2016/04/24,PMC4987897,,10.1093/nar/gkw320
27106060,PSI/TM-Coffee: a web server for fast and accurate multiple sequence alignments of regular and transmembrane proteins using homology extension on reduced databases,"Floden EW, Tommaso PD, Chatzou M, Magis C, Notredame C, Chang JM.",Nucleic Acids Res. 2016 Jul 8;44(W1):W339-43. doi: 10.1093/nar/gkw300. Epub 2016 Apr 22.,Floden EW,Nucleic Acids Res,2016,2016/04/24,PMC4987888,,10.1093/nar/gkw300
27106061,SensiPath: computer-aided design of sensing-enabling metabolic pathways,"Delépine B, Libis V, Carbonell P, Faulon JL.",Nucleic Acids Res. 2016 Jul 8;44(W1):W226-31. doi: 10.1093/nar/gkw305. Epub 2016 Apr 22.,Delépine B,Nucleic Acids Res,2016,2016/04/24,PMC5741204,,10.1093/nar/gkw305
27112569,CoinFold: a web server for protein contact prediction and contact-assisted protein folding,"Wang S, Li W, Zhang R, Liu S, Xu J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W361-6. doi: 10.1093/nar/gkw307. Epub 2016 Apr 25.,Wang S,Nucleic Acids Res,2016,2016/04/27,PMC4987891,,10.1093/nar/gkw307
27112573,RaptorX-Property: a web server for protein structure property prediction,"Wang S, Li W, Liu S, Xu J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W430-5. doi: 10.1093/nar/gkw306. Epub 2016 Apr 25.,Wang S,Nucleic Acids Res,2016,2016/04/27,PMC4987890,,10.1093/nar/gkw306
27131356,Rtools: a web server for various secondary structural analyses on single RNA sequences,"Hamada M, Ono Y, Kiryu H, Sato K, Kato Y, Fukunaga T, Mori R, Asai K.",Nucleic Acids Res. 2016 Jul 8;44(W1):W302-7. doi: 10.1093/nar/gkw337. Epub 2016 Apr 29.,Hamada M,Nucleic Acids Res,2016,2016/05/01,PMC4987903,,10.1093/nar/gkw337
27131357,"PHYLOViZ Online: web-based tool for visualization, phylogenetic inference, analysis and sharing of minimum spanning trees","Ribeiro-Gonçalves B, Francisco AP, Vaz C, Ramirez M, Carriço JA.",Nucleic Acids Res. 2016 Jul 8;44(W1):W246-51. doi: 10.1093/nar/gkw359. Epub 2016 Apr 29.,Ribeiro-Gonçalves B,Nucleic Acids Res,2016,2016/05/01,PMC4987911,,10.1093/nar/gkw359
27131358,"MANORAA (Mapping Analogous Nuclei Onto Residue And Affinity) for identifying protein-ligand fragment interaction, pathways and SNPs","Tanramluk D, Narupiyakul L, Akavipat R, Gong S, Charoensawan V.",Nucleic Acids Res. 2016 Jul 8;44(W1):W514-21. doi: 10.1093/nar/gkw314. Epub 2016 Apr 29.,Tanramluk D,Nucleic Acids Res,2016,2016/05/01,PMC4987895,,10.1093/nar/gkw314
27131359,"Protein Frustratometer 2: a tool to localize energetic frustration in protein molecules, now with electrostatics","Parra RG, Schafer NP, Radusky LG, Tsai MY, Guzovsky AB, Wolynes PG, Ferreiro DU.",Nucleic Acids Res. 2016 Jul 8;44(W1):W356-60. doi: 10.1093/nar/gkw304. Epub 2016 Apr 29.,Parra RG,Nucleic Acids Res,2016,2016/05/01,PMC4987889,,10.1093/nar/gkw304
27131362,miEAA: microRNA enrichment analysis and annotation,"Backes C, Khaleeq QT, Meese E, Keller A.",Nucleic Acids Res. 2016 Jul 8;44(W1):W110-6. doi: 10.1093/nar/gkw345. Epub 2016 Apr 29.,Backes C,Nucleic Acids Res,2016,2016/05/01,PMC4987907,,10.1093/nar/gkw345
27131365,Galaxy7TM: flexible GPCR-ligand docking by structure refinement,"Lee GR, Seok C.",Nucleic Acids Res. 2016 Jul 8;44(W1):W502-6. doi: 10.1093/nar/gkw360. Epub 2016 Apr 29.,Lee GR,Nucleic Acids Res,2016,2016/05/01,PMC4987912,,10.1093/nar/gkw360
27131368,InterEvDock: a docking server to predict the structure of protein-protein interactions using evolutionary information,"Yu J, Vavrusa M, Andreani J, Rey J, Tufféry P, Guerois R.",Nucleic Acids Res. 2016 Jul 8;44(W1):W542-9. doi: 10.1093/nar/gkw340. Epub 2016 Apr 29.,Yu J,Nucleic Acids Res,2016,2016/05/01,PMC4987904,,10.1093/nar/gkw340
27131371,3Drefine: an interactive web server for efficient protein structure refinement,"Bhattacharya D, Nowotny J, Cao R, Cheng J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W406-9. doi: 10.1093/nar/gkw336. Epub 2016 Apr 29.,Bhattacharya D,Nucleic Acids Res,2016,2016/05/01,PMC4987902,,10.1093/nar/gkw336
27131374,PEP-FOLD3: faster de novo structure prediction for linear peptides in solution and in complex,"Lamiable A, Thévenet P, Rey J, Vavrusa M, Derreumaux P, Tufféry P.",Nucleic Acids Res. 2016 Jul 8;44(W1):W449-54. doi: 10.1093/nar/gkw329. Epub 2016 Apr 29.,Lamiable A,Nucleic Acids Res,2016,2016/05/01,PMC4987898,,10.1093/nar/gkw329
27131375,MRE: a web tool to suggest foreign enzymes for the biosynthesis pathway design with competing endogenous reactions in mind,"Kuwahara H, Alazmi M, Cui X, Gao X.",Nucleic Acids Res. 2016 Jul 8;44(W1):W217-25. doi: 10.1093/nar/gkw342. Epub 2016 Apr 29.,Kuwahara H,Nucleic Acids Res,2016,2016/05/01,PMC4987905,,10.1093/nar/gkw342
27131377,Dali server update,"Holm L, Laakso LM.",Nucleic Acids Res. 2016 Jul 8;44(W1):W351-5. doi: 10.1093/nar/gkw357. Epub 2016 Apr 29.,Holm L,Nucleic Acids Res,2016,2016/05/01,PMC4987910,,10.1093/nar/gkw357
27131379,SAbPred: a structure-based antibody prediction server,"Dunbar J, Krawczyk K, Leem J, Marks C, Nowak J, Regep C, Georges G, Kelm S, Popovic B, Deane CM.",Nucleic Acids Res. 2016 Jul 8;44(W1):W474-8. doi: 10.1093/nar/gkw361. Epub 2016 Apr 29.,Dunbar J,Nucleic Acids Res,2016,2016/05/01,PMC4987913,,10.1093/nar/gkw361
27131380,The MPI bioinformatics Toolkit as an integrative platform for advanced protein sequence and structure analysis,"Alva V, Nam SZ, Söding J, Lupas AN.",Nucleic Acids Res. 2016 Jul 8;44(W1):W410-5. doi: 10.1093/nar/gkw348. Epub 2016 Apr 29.,Alva V,Nucleic Acids Res,2016,2016/05/01,PMC4987908,,10.1093/nar/gkw348
27131383,LassoProt: server to analyze biopolymers with lassos,"Dabrowski-Tumanski P, Niemyska W, Pasznik P, Sulkowska JI.",Nucleic Acids Res. 2016 Jul 8;44(W1):W383-9. doi: 10.1093/nar/gkw308. Epub 2016 Apr 29.,Dabrowski-Tumanski P,Nucleic Acids Res,2016,2016/05/01,PMC4987892,,10.1093/nar/gkw308
27131384,systemsDock: a web server for network pharmacology-based prediction and analysis,"Hsin KY, Matsuoka Y, Asai Y, Kamiyoshi K, Watanabe T, Kawaoka Y, Kitano H.",Nucleic Acids Res. 2016 Jul 8;44(W1):W507-13. doi: 10.1093/nar/gkw335. Epub 2016 Apr 29.,Hsin KY,Nucleic Acids Res,2016,2016/05/01,PMC4987901,,10.1093/nar/gkw335
27131783,Candidate gene prioritization with Endeavour,"Tranchevent LC, Ardeshirdavani A, ElShal S, Alcaide D, Aerts J, Auboeuf D, Moreau Y.",Nucleic Acids Res. 2016 Jul 8;44(W1):W117-21. doi: 10.1093/nar/gkw365. Epub 2016 Apr 30.,Tranchevent LC,Nucleic Acids Res,2016,2016/05/02,PMC4987917,,10.1093/nar/gkw365
27131784,ICM: a web server for integrated clustering of multi-dimensional biomedical data,"He S, He H, Xu W, Huang X, Jiang S, Li F, He F, Bo X.",Nucleic Acids Res. 2016 Jul 8;44(W1):W154-9. doi: 10.1093/nar/gkw378. Epub 2016 Apr 30.,He S,Nucleic Acids Res,2016,2016/05/02,PMC4987925,,10.1093/nar/gkw378
27131786,Evolview v2: an online visualization and management tool for customized and annotated phylogenetic trees,"He Z, Zhang H, Gao S, Lercher MJ, Chen WH, Hu S.",Nucleic Acids Res. 2016 Jul 8;44(W1):W236-41. doi: 10.1093/nar/gkw370. Epub 2016 Apr 30.,He Z,Nucleic Acids Res,2016,2016/05/02,PMC4987921,,10.1093/nar/gkw370
27131789,PepComposer: computational design of peptides binding to a given protein surface,"Obarska-Kosinska A, Iacoangeli A, Lepore R, Tramontano A.",Nucleic Acids Res. 2016 Jul 8;44(W1):W522-8. doi: 10.1093/nar/gkw366. Epub 2016 Apr 30.,Obarska-Kosinska A,Nucleic Acids Res,2016,2016/05/02,PMC4987918,,10.1093/nar/gkw366
27131791,APID interactomes: providing proteome-based interactomes with controlled quality for multiple species and derived networks,"Alonso-López D, Gutiérrez MA, Lopes KP, Prieto C, Santamaría R, De Las Rivas J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W529-35. doi: 10.1093/nar/gkw363. Epub 2016 Apr 30.,Alonso-López D,Nucleic Acids Res,2016,2016/05/02,PMC4987915,,10.1093/nar/gkw363
27137885,Actionable pathways: interactive discovery of therapeutic targets using signaling pathway models,"Salavert F, Hidago MR, Amadoz A, Çubuk C, Medina I, Crespo D, Carbonell-Caballero J, Dopazo J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W212-6. doi: 10.1093/nar/gkw369. Epub 2016 May 2.,Salavert F,Nucleic Acids Res,2016,2016/05/04,PMC4987920,,10.1093/nar/gkw369
27137889,"The Galaxy platform for accessible, reproducible and collaborative biomedical analyses: 2016 update","Afgan E, Baker D, van den Beek M, Blankenberg D, Bouvier D, Čech M, Chilton J, Clements D, Coraor N, Eberhard C, Grüning B, Guerler A, Hillman-Jackson J, Von Kuster G, Rasche E, Soranzo N, Turaga N, Taylor J, Nekrutenko A, Goecks J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W3-W10. doi: 10.1093/nar/gkw343. Epub 2016 May 2.,Afgan E,Nucleic Acids Res,2016,2016/05/04,PMC4987906,,10.1093/nar/gkw343
27137891,RNAex: an RNA secondary structure prediction server enhanced by high-throughput structure-probing data,"Wu Y, Qu R, Huang Y, Shi B, Liu M, Li Y, Lu ZJ.",Nucleic Acids Res. 2016 Jul 8;44(W1):W294-301. doi: 10.1093/nar/gkw362. Epub 2016 May 2.,Wu Y,Nucleic Acids Res,2016,2016/05/04,PMC4987914,,10.1093/nar/gkw362
27141960,SimpleSynteny: a web-based tool for visualization of microsynteny across multiple species,"Veltri D, Wight MM, Crouch JA.",Nucleic Acids Res. 2016 Jul 8;44(W1):W41-5. doi: 10.1093/nar/gkw330. Epub 2016 May 3.,Veltri D,Nucleic Acids Res,2016,2016/05/05,PMC4987899,,10.1093/nar/gkw330
27141961,Enrichr: a comprehensive gene set enrichment analysis web server 2016 update,"Kuleshov MV, Jones MR, Rouillard AD, Fernandez NF, Duan Q, Wang Z, Koplev S, Jenkins SL, Jagodnik KM, Lachmann A, McDermott MG, Monteiro CD, Gundersen GW, Ma'ayan A.",Nucleic Acids Res. 2016 Jul 8;44(W1):W90-7. doi: 10.1093/nar/gkw377. Epub 2016 May 3.,Kuleshov MV,Nucleic Acids Res,2016,2016/05/05,PMC4987924,,10.1093/nar/gkw377
27141963,Peptiderive server: derive peptide inhibitors from protein-protein interactions,"Sedan Y, Marcu O, Lyskov S, Schueler-Furman O.",Nucleic Acids Res. 2016 Jul 8;44(W1):W536-41. doi: 10.1093/nar/gkw385. Epub 2016 May 3.,Sedan Y,Nucleic Acids Res,2016,2016/05/05,PMC4987930,,10.1093/nar/gkw385
27141966,"PHASTER: a better, faster version of the PHAST phage search tool","Arndt D, Grant JR, Marcu A, Sajed T, Pon A, Liang Y, Wishart DS.",Nucleic Acids Res. 2016 Jul 8;44(W1):W16-21. doi: 10.1093/nar/gkw387. Epub 2016 May 3.,Arndt D,Nucleic Acids Res,2016,2016/05/05,PMC4987931,,10.1093/nar/gkw387
27150808,ACFIS: a web server for fragment-based drug discovery,"Hao GF, Jiang W, Ye YN, Wu FX, Zhu XL, Guo FB, Yang GF.",Nucleic Acids Res. 2016 Jul 8;44(W1):W550-6. doi: 10.1093/nar/gkw393. Epub 2016 May 5.,Hao GF,Nucleic Acids Res,2016,2016/05/07,PMC4987934,,10.1093/nar/gkw393
27150809,KeyPathwayMinerWeb: online multi-omics network enrichment,"List M, Alcaraz N, Dissing-Hansen M, Ditzel HJ, Mollenhauer J, Baumbach J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W98-W104. doi: 10.1093/nar/gkw373. Epub 2016 May 5.,List M,Nucleic Acids Res,2016,2016/05/07,PMC4987922,,10.1093/nar/gkw373
27150810,MutaBind estimates and interprets the effects of sequence variants on protein-protein interactions,"Li M, Simonetti FL, Goncearenco A, Panchenko AR.",Nucleic Acids Res. 2016 Jul 8;44(W1):W494-501. doi: 10.1093/nar/gkw374. Epub 2016 May 5.,Li M,Nucleic Acids Res,2016,2016/05/07,PMC4987923,,10.1093/nar/gkw374
27150811,StructMAn: annotation of single-nucleotide polymorphisms in the structural context,"Gress A, Ramensky V, Büch J, Keller A, Kalinina OV.",Nucleic Acids Res. 2016 Jul 8;44(W1):W463-8. doi: 10.1093/nar/gkw364. Epub 2016 May 5.,Gress A,Nucleic Acids Res,2016,2016/05/07,PMC4987916,,10.1093/nar/gkw364
27150812,DNATCO: assignment of DNA conformers at dnatco.org,"Černý J, Božíková P, Schneider B.",Nucleic Acids Res. 2016 Jul 8;44(W1):W284-7. doi: 10.1093/nar/gkw381. Epub 2016 May 5.,Černý J,Nucleic Acids Res,2016,2016/05/07,PMC4987927,,10.1093/nar/gkw381
27151195,BetaSCPWeb: side-chain prediction for protein structures using Voronoi diagrams and geometry prioritization,"Ryu J, Lee M, Cha J, Laskowski RA, Ryu SE, Kim DS.",Nucleic Acids Res. 2016 Jul 8;44(W1):W416-23. doi: 10.1093/nar/gkw368. Epub 2016 May 5.,Ryu J,Nucleic Acids Res,2016,2016/05/07,PMC4987919,,10.1093/nar/gkw368
27151196,GREAT: a web portal for Genome Regulatory Architecture Tools,"Bouyioukos C, Bucchini F, Elati M, Képès F.",Nucleic Acids Res. 2016 Jul 8;44(W1):W77-82. doi: 10.1093/nar/gkw384. Epub 2016 May 5.,Bouyioukos C,Nucleic Acids Res,2016,2016/05/07,PMC4987929,,10.1093/nar/gkw384
27151197,PathwAX: a web server for network crosstalk based pathway annotation,"Ogris C, Helleday T, Sonnhammer EL.",Nucleic Acids Res. 2016 Jul 8;44(W1):W105-9. doi: 10.1093/nar/gkw356. Epub 2016 May 5.,Ogris C,Nucleic Acids Res,2016,2016/05/07,PMC4987909,,10.1093/nar/gkw356
27151198,"FoXS, FoXSDock and MultiFoXS: Single-state and multi-state structural modeling of proteins and their complexes based on SAXS profiles","Schneidman-Duhovny D, Hammel M, Tainer JA, Sali A.",Nucleic Acids Res. 2016 Jul 8;44(W1):W424-9. doi: 10.1093/nar/gkw389. Epub 2016 May 5.,Schneidman-Duhovny D,Nucleic Acids Res,2016,2016/05/07,PMC4987932,,10.1093/nar/gkw389
27151199,RCD+: Fast loop modeling server,"López-Blanco JR, Canosa-Valls AJ, Li Y, Chacón P.",Nucleic Acids Res. 2016 Jul 8;44(W1):W395-400. doi: 10.1093/nar/gkw395. Epub 2016 May 5.,López-Blanco JR,Nucleic Acids Res,2016,2016/05/07,PMC4987936,,10.1093/nar/gkw395
27151201,NAPS: Network Analysis of Protein Structures,"Chakrabarty B, Parekh N.",Nucleic Acids Res. 2016 Jul 8;44(W1):W375-82. doi: 10.1093/nar/gkw383. Epub 2016 May 5.,Chakrabarty B,Nucleic Acids Res,2016,2016/05/07,PMC4987928,,10.1093/nar/gkw383
27151202,CSM-lig: a web server for assessing and comparing protein-small molecule affinities,"Pires DE, Ascher DB.",Nucleic Acids Res. 2016 Jul 8;44(W1):W557-61. doi: 10.1093/nar/gkw390. Epub 2016 May 5.,Pires DE,Nucleic Acids Res,2016,2016/05/07,PMC4987933,,10.1093/nar/gkw390
27154270,Synteny Portal: a web-based application portal for synteny block analysis,"Lee J, Hong WY, Cho M, Sim M, Lee D, Ko Y, Kim J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W35-40. doi: 10.1093/nar/gkw310. Epub 2016 May 6.,Lee J,Nucleic Acids Res,2016,2016/05/08,PMC4987893,,10.1093/nar/gkw310
27154272,MRPrimerW: a tool for rapid design of valid high-quality primers for multiple target qPCR experiments,"Kim H, Kang N, An K, Koo J, Kim MS.",Nucleic Acids Res. 2016 Jul 8;44(W1):W259-66. doi: 10.1093/nar/gkw380. Epub 2016 May 6.,Kim H,Nucleic Acids Res,2016,2016/05/08,PMC4987926,,10.1093/nar/gkw380
27154273,Comparative transcriptomics across the prokaryotic tree of life,"Cohen O, Doron S, Wurtzel O, Dar D, Edelheit S, Karunker I, Mick E, Sorek R.",Nucleic Acids Res. 2016 Jul 8;44(W1):W46-53. doi: 10.1093/nar/gkw394. Epub 2016 May 6.,Cohen O,Nucleic Acids Res,2016,2016/05/08,PMC4987935,,10.1093/nar/gkw394
27166368,Breaking-Cas-interactive design of guide RNAs for CRISPR-Cas experiments for ENSEMBL genomes,"Oliveros JC, Franch M, Tabas-Madrid D, San-León D, Montoliu L, Cubas P, Pazos F.",Nucleic Acids Res. 2016 Jul 8;44(W1):W267-71. doi: 10.1093/nar/gkw407. Epub 2016 May 10.,Oliveros JC,Nucleic Acids Res,2016,2016/05/12,PMC4987939,,10.1093/nar/gkw407
27166369,GPCR-ModSim: A comprehensive web based solution for modeling G-protein coupled receptors,"Esguerra M, Siretskiy A, Bello X, Sallander J, Gutiérrez-de-Terán H.",Nucleic Acids Res. 2016 Jul 8;44(W1):W455-62. doi: 10.1093/nar/gkw403. Epub 2016 May 10.,Esguerra M,Nucleic Acids Res,2016,2016/05/12,PMC4987938,,10.1093/nar/gkw403
27166375,ConSurf 2016: an improved methodology to estimate and visualize evolutionary conservation in macromolecules,"Ashkenazy H, Abadi S, Martz E, Chay O, Mayrose I, Pupko T, Ben-Tal N.",Nucleic Acids Res. 2016 Jul 8;44(W1):W344-50. doi: 10.1093/nar/gkw408. Epub 2016 May 10.,Ashkenazy H,Nucleic Acids Res,2016,2016/05/12,PMC4987940,,10.1093/nar/gkw408
27174930,PSSweb: protein structural statistics web server,"Gaillard T, Stote RH, Dejaegere A.",Nucleic Acids Res. 2016 Jul 8;44(W1):W401-5. doi: 10.1093/nar/gkw332. Epub 2016 May 12.,Gaillard T,Nucleic Acids Res,2016,2016/05/14,PMC4987900,,10.1093/nar/gkw332
27174931,rMAPS: RNA map analysis and plotting server for alternative exon regulation,"Park JW, Jung S, Rouchka EC, Tseng YT, Xing Y.",Nucleic Acids Res. 2016 Jul 8;44(W1):W333-8. doi: 10.1093/nar/gkw410. Epub 2016 May 12.,Park JW,Nucleic Acids Res,2016,2016/05/14,PMC4987942,,10.1093/nar/gkw410
27174932,MoRFchibi SYSTEM: software tools for the identification of MoRFs in protein sequences,"Malhis N, Jacobson M, Gsponer J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W488-93. doi: 10.1093/nar/gkw409. Epub 2016 May 12.,Malhis N,Nucleic Acids Res,2016,2016/05/14,PMC4987941,,10.1093/nar/gkw409
27174934,HotSpot Wizard 2.0: automated design of site-specific mutations and smart libraries in protein engineering,"Bendl J, Stourac J, Sebestova E, Vavra O, Musil M, Brezovsky J, Damborsky J.",Nucleic Acids Res. 2016 Jul 8;44(W1):W479-87. doi: 10.1093/nar/gkw416. Epub 2016 May 12.,Bendl J,Nucleic Acids Res,2016,2016/05/14,PMC4987947,,10.1093/nar/gkw416
27174935,tRNAscan-SE On-line: integrating search and context for analysis of transfer RNA genes,"Lowe TM, Chan PP.",Nucleic Acids Res. 2016 Jul 8;44(W1):W54-7. doi: 10.1093/nar/gkw413. Epub 2016 May 12.,Lowe TM,Nucleic Acids Res,2016,2016/05/14,PMC4987944,,10.1093/nar/gkw413
27174940,"PASMet: a web-based platform for prediction, modelling and analyses of metabolic systems","Sriyudthsak K, Mejia RF, Arita M, Hirai MY.",Nucleic Acids Res. 2016 Jul 8;44(W1):W205-11. doi: 10.1093/nar/gkw415. Epub 2016 May 12.,Sriyudthsak K,Nucleic Acids Res,2016,2016/05/14,PMC4987946,,10.1093/nar/gkw415
27179030,DeAnnIso: a tool for online detection and annotation of isomiRs from small RNA sequencing data,"Zhang Y, Zang Q, Zhang H, Ban R, Yang Y, Iqbal F, Li A, Shi Q.",Nucleic Acids Res. 2016 Jul 8;44(W1):W166-75. doi: 10.1093/nar/gkw427. Epub 2016 May 13.,Zhang Y,Nucleic Acids Res,2016,2016/05/15,PMC4987950,,10.1093/nar/gkw427
27179031,tRF2Cancer: A web server to detect tRNA-derived small RNA fragments (tRFs) and their expression in multiple cancers,"Zheng LL, Xu WL, Liu S, Sun WJ, Li JH, Wu J, Yang JH, Qu LH.",Nucleic Acids Res. 2016 Jul 8;44(W1):W185-93. doi: 10.1093/nar/gkw414. Epub 2016 May 13.,Zheng LL,Nucleic Acids Res,2016,2016/05/15,PMC4987945,,10.1093/nar/gkw414
27185889,CTLPScanner: a web server for chromothripsis-like pattern detection,"Yang J, Liu J, Ouyang L, Chen Y, Liu B, Cai H.",Nucleic Acids Res. 2016 Jul 8;44(W1):W252-8. doi: 10.1093/nar/gkw434. Epub 2016 May 16.,Yang J,Nucleic Acids Res,2016,2016/05/18,PMC4987951,,10.1093/nar/gkw434
27185890,QuadBase2: web server for multiplexed guanine quadruplex mining and visualization,"Dhapola P, Chowdhury S.",Nucleic Acids Res. 2016 Jul 8;44(W1):W277-83. doi: 10.1093/nar/gkw425. Epub 2016 May 16.,Dhapola P,Nucleic Acids Res,2016,2016/05/18,PMC4987949,,10.1093/nar/gkw425
27185892,3D-GNOME: an integrated web service for structural modeling of the 3D genome,"Szalaj P, Michalski PJ, Wróblewski P, Tang Z, Kadlof M, Mazzocco G, Ruan Y, Plewczynski D.",Nucleic Acids Res. 2016 Jul 8;44(W1):W288-93. doi: 10.1093/nar/gkw437. Epub 2016 May 16.,Szalaj P,Nucleic Acids Res,2016,2016/05/18,PMC4987952,,10.1093/nar/gkw437
27185893,incaRNAfbinv: a web server for the fragment-based design of RNA sequences,"Drory Retwitzer M, Reinharz V, Ponty Y, Waldispühl J, Barash D.",Nucleic Acids Res. 2016 Jul 8;44(W1):W308-14. doi: 10.1093/nar/gkw440. Epub 2016 May 16.,Drory Retwitzer M,Nucleic Acids Res,2016,2016/05/18,PMC5741205,,10.1093/nar/gkw440
27185894,CHOPCHOP v2: a web tool for the next generation of CRISPR genome engineering,"Labun K, Montague TG, Gagnon JA, Thyme SB, Valen E.",Nucleic Acids Res. 2016 Jul 8;44(W1):W272-6. doi: 10.1093/nar/gkw398. Epub 2016 May 16.,Labun K,Nucleic Acids Res,2016,2016/05/18,PMC4987937,,10.1093/nar/gkw398
